417,"het daklozenbeleid van de Gemeenschappelijke Gemeenschapscommissie",Background
418,"Rechts-populistische AfD volgens peilingen op de derde plaats bij Duitse verkiezingen",Main
419,"Duitse verkiezingen",Background
420,"de Duitse parlementsverkiezingen",Background
422,"Miss Turkije titel kwijt",Main
423,"tweet over mislukte staatsgreep",Main
424,"De winnares van de belangrijkste schoonheidswedstrijd in Turkije is haar titel vrijdag kwijtgeraakt , amper een dag na haar overwinning",Main
425,"In een tweet van twee maanden geleden had de 18-jarige Itir Esen haar eigen menstruatie vergeleken met het bloed dat vloeide van de slachtoffers van de mislukte staatsgreep vorig jaar",Main
426,"In Turkije , waar de slachtoffers van de staatsgreep vereerd worden , ontstond meteen beroering over de tweet",Background
427,"De organisatie Miss Turkey , die als doel heeft het beeld van Turkije in de wereld te promoten en te verzorgen , kan zo'n publicatie niet aanvaarden , aldus de organisatie in een mededeling op Facebook",Background
429,"Minister-president Geert Bourgeois ( N-VA ) opent maandag het nieuwe politieke jaar",Main
430,"Aan de Vlaamse kant hebben ze geld over en gaan ze redelijk vriendelijk met elkaar om",None
431,"Zélfs CD & V'ers en N-VA'ers",None
432,"Ik waak er als minister-president over dat alle partijen aan hun trekken komen , zegt Bourgeois rustig",None
433,"We maken minder ruzie dan het federale niveau , we hebben een grijze minister-president , allemaal minder interessant voor de media ( lacht )",None
434,"Zelfs joelende Waalse studenten hebben hem niet van zijn melk gekregen",None
436,"In Brazilië wordt het leger naar de favela's van Rio de Janeiro gestuurd",Main
437,"het geweld tussen drugsbendes en veiligheidsdiensten er geëscaleerd is",Main
438,"Ongeveer 950 soldaten zullen worden ingezet in de wijk Rocinha die zo'n 70.000 inwoners telt .",Main
439,"Vlaamse regering heeft akkoord over begroting en oplossing voor Turteltaks",Main
440,"De Vlaamse regering is het afgelopen nacht eens geraakt over de begroting van volgend jaar",Main
441,"Daarbij is ook een oplossing voor de zogenaamde Turteltaks besproken",Background
443,"China gaat de export van verschillende olieproducten naar Noord-Korea beperken",Main
444,"China gaat",Main
445,"de meest recente resolutie van de Veiligheidsraad van de Verenigde Naties over Noord-Korea",Background
446,"Noord-Korea noemt raketaanvallen op VS onvermijdelijk",Main
447,"Trump reageert : Ze zullen hier niet lang meer rondlopen",Background
448,"De bedreigingen van de Amerikaanse president Donald Trump om Noord-Korea volledig te vernietigen , maken een bezoek van onze raketten aan heel de VS nog onvermijdelijker",Main
450,"Hij noemde Trump een megalomaan en een meesterleugenaar",Background
451,"Trump reageerde op Twitter : Als ze zo blijven voortdoen , dan zullen ze hier niet lang meer zijn",Background
452,"Haar vader geeft toespraak over vreselijke oorlogsmisdaden",Main
453,"presidentsdochter trekt gekke bekken voor een selfie",Main
454,"De dochter van de president van Azerbeidzjan heeft ophef veroorzaakt door met haar smartphone bezig te zijn",Main
455,"haar vader over oorlogsmisdaden tegen zijn landgenoten sprak op de Algemene Vergadering van de Verenigde Naties",Main
457,"Duitsland kiest",Main
458,"Duitsers die naar de stembus trekken om een nieuw parlement te verkiezen , mogen zondag twee stemmen uitbrengen",Main
459,"De eerste gaat naar een kandidaat uit het eigen kiesdistrict , de tweede ( belangrijkere ) naar een nationale lijst , die de machtsverhoudingen in Duitsland bepaalt",None
460,"Weer massa op straat in Catalonië",Main
461,"Duizenden Catalanen zijn dit weekend opnieuw de straten ingetrokken",Main
462,"geeft zich nu over aan Amerikaanse troepen",Main
464,"De Antwerpse Syriëstrijder Bilal Al Marchohi ( 22 ) zit opgesloten in een kamp in Syrië",Main
465,"gevangengenomen door de Amerikaanse troepen die Raqqa heroveren",Main
466,"De jihadist gaf zichzelf over",Main
467,"Zijn Nederlandse vrouw wil alvast graag naar huis terugkeren",Background
468,"' Akkoord over effectentaks moet worden uitgevoerd '",None
469,"De onenigheid binnen de regering over de invoering van de effectentaks blijft duren",Main
471,"Bevoegd minister van Financiën Johan Van Overtveldt ( N-VA ) staat zelf opnieuw op de rem",None
472,"Vlaamse partijen feliciteren hun Duitse tegenhangers",Main
473,"CD & V , Open VLD , Vlaams Belang en Groen hebben zondagavond al gereageerd op het resultaat van de verkiezingen in Duitsland",Main
474,"de verkiezingen in Duitsland",Background
475,"Ze feliciteren hun Duitse tegenhangers met de behaalde uitslag",Main
476,"Macron feliciteert Merkel",Main
478,"de overwinning van de CDU / CSU bij de Duitse parlementsverkiezingen",Background
479,"Duitse verkiezingen : de resultaten",None
480,"De Duitse kiezer heeft de twee centrumpartijen CDU / CSU en SPD afgestraft",Main
481,"van de radicaal-rechtse Alternative für Deutschland de derde partij gemaakt",Main
482,"Bekijk de resultaten hier",None
483,"Koerden stemmen over onafhankelijkheid",Main
485,"Verwacht wordt dat ze ' ja ' zullen stemmen",None
486,"Motorrijder voorkomt gewonden",Main
487,"op hol geslagen aanhangwagen",Main
488,"Na een spectaculair ongeval in Bellegam bleek er enkel schade aan een gevel te zijn",None
489,"Toch had het veel erger kunnen aflopen",None
490,"Een tractor verloor zijn aanhangwagen op een hellend vlak",Main
492,"De motorrijder zorgde ervoor dat niemand gewond geraakte bij het incident .",Main
493,"Frauke Petry stapt uit haar partij",Main
494,"winst in Duitse verkiezingen",Background
495,"Frauke Petry , voorzitster van de Duitse extreemrechtse partij AfD , stapt uit haar partij",Main
496,"Dat kondigde ze dinsdag aan in Dresden , zonder een precies tijdstip daarvoor te geven",None
497,"Duidelijk is dat ik die stap zal zetten , luidde het",None
499,"Leerlingen in Saudi-Arabië kregen een wel heel bijzondere geschiedenisles toen ze leerden over de Verenigde Naties",None
500,"een foto van koning Faisal die het charter van de Verenigde Naties ondertekent met naast hem de 800 jaar oude Yoda uit Star Wars",Main
501,"Crown-Baele failliet verklaard door rechtbank",Main
502,"Crown-Baele failliet verklaard",Main
503,"vijftig jobs op de helling",Background
504,"De Brusselse rechtbank van koophandel heeft dinsdag het faillissement uitgesproken van Crown-Baele",Main
506,"62 miljard van België naar belastingparadijs Dubai",Main
507,"Eén bedrijf versluisde vorig jaar 56 miljard naar V.A.E",Background
508,"Belgische bedrijven verkiezen Dubai als belastingparadijs",Background
509,"Met dank aan één ( diamant ? ) bedrijf en een extreem gunstig dubbel belastingverdrag",None
510,"Megalomaan museum opent in Abu Dhabi",Main
511,"Het kost een paar honderd miljoen , maar voor die prijs krijgt de Perzische Golf een bijhuis van het Louvre",None
513,"Parket eist verzegeling van Catalaanse stembureaus",Main
514,"In Catalonië heeft het openbaar ministerie dinsdag de verzegeling van de stembureaus geëist",Main
515,"zondag gestemd zou worden voor het referendum over Catalaanse onafhankelijkheid",Main
516,"een nota die de procureur van de regio heeft overgemaakt aan de Catalaanse politie",Background
517,"De verzegeling moet voor zaterdag gebeuren",None
518,"VS beginnen met bouw van prototypes voor grensmuur",Main
520,"Dat heeft de nummer twee van het agentschap , Ronald Vitiello , aangekondigd",None
521,"Alain Hubert in verdenking gesteld van belangenvermenging",Main
522,"Poolreiziger Alain Hubert is een jaar geleden in verdenking gesteld van belangenvermenging",Main
523,"Dinsdag deed het gerecht een huiszoeking bij staatssecretaris voor Wetenschapsbeleid Zuhal Demir ( N-VA ) in verband met de schikking tussen die laatste en de poolreiziger",Background
524,"de schikking tussen die laatste en de poolreiziger",Background
525,"Mattis en Stoltenberg herbevestigen hun engagement in Afghanistan",Main
527,"hun bezoek aan de Afghaanse hoofdstad Kaboel woensdag",Background
528,"Omstreden slachthuis heropent dan toch niet omdat klanten massaal afhaken",Main
529,"Het slachthuis in Izegem dat zwaar onder vuur kwam te liggen na undercoverbeelden van dierenrechtenorganisatie Animal Rights gaat dan toch nog niet terug open",Main
530,"Het slachthuis in Izegem dat zwaar onder vuur kwam te liggen na undercoverbeelden van dierenrechtenorganisatie Animal Rights",Background
531,"Minister Ben Weyts had maandag nochtans aangekondigd dat dat onder strenge voorwaarden wel mocht gebeuren",Background
532,"het slachthuis ziet nu zelf af van de heropening",Main
534,"We verwachten je in Syrië",None
535,"Om te vechten",None
536,"Als je vrijkomt , zal iemand van ons je helpen om hier te raken",None
537,"een brief die een gedetineerde in de gevangenis van Sint-Gillis in Brussel ontving van terreurorganisatie ISIS",Main
538,"Het federaal parket is een onderzoek gestart",Background
539,"Op één jaar staken we 79 dagen per 1.000 werknemers",Main
541,"Jaarlijks gaan er in België gemiddeld 79 arbeidsdagen per 1.000 werknemers op aan stakingen",Main
542,"Dat blijkt uit de jongste cijfers van het Institut der deutschen Wirtschaft ( IW ) uit Keulen",None
543,"Dat instituut maakt jaarlijks een vergelijking voor 22 Oeso-landen",None
544,"Frankrijk prijkt net als vorig jaar op de eerste plaats , met 123 stakingsdagen per 1.000 werknemers",None
545,"Nummer twee en drie zijn Denemarken ( 118 ) en Canada ( 87 )",None
546,"Meer dan 92 procent Iraakse Koerden stemde voor onafhankelijkheid",Main
548,"De officiële uitslag werd woensdag bekendgemaakt door de kiescommissie",Background
549,"Belastinghervorming",Main
550,"zijn geplande , ingrijpende belastinghervorming",Main
551,"De ' historische belastingverlaging",Main
552,"Macron verlaagt belastingen",Main
553,"Frans president Emmanuel Macron heeft zijn eerste begroting ingediend en belooft de Fransen lagere belastingen .",Main
555,"de vennootschapsbelasting gaat omlaag",Background
556,"Tegelijk wordt er gesnoeid in de overheidsuitgaven , om het begrotingstekort in 2018 te verkleinen tot 2,6 procent van het bbp",Background
557,"Macron willigt hiermee verkiezingsbeloftes in",Main
558,"kreeg van de linkerzijde meteen het verwijt de rijken te bedienen",Background
559,"Regering bereikt akkoord over effectentaks",Main
560,"De federale topministers hebben vanmiddag de knoop rond de effectentaks doorgehakt , maar dan alleen door de beslissing van het Zomerakkoord te bevestigen",Background
562,"Aan de effectentaks , een belasting van 0,15 procent voor beleggers die 500.000 euro of meer op een effectenrekening hebben staan , verandert voorlopig niets",None
563,"Allergrootste vermogens ontsnappen aan effectentaks",Main
564,"De grootste aandeelhouders van onze beursgenoteerde bedrijven bewaren hun aandelen niet op een effectenrekening",Background
565,"Ze betalen dus geen effectentaks",Main
566,"de tsunami",Main
567,"de grote oversteek",Main
569,"de aardbeving van 11 maart 2011 in Japan",Background
570,"ook een indrukwekkende volksverhuizing",Main
571,"Van dieren , met de ' hulp ' van mensen",None
572,"Lotte Alsteens",None
573,"volgende maand Brexit - onderhandelingen te starten",Main
574,"Brexit",Background
576,"de Brexit",Background
577,"een Europese top in de Estse hoofdstad Tallinn",Background
578,"Congo-expert Kris Berwouts korte tijd in Congo vastgehouden",Main
579,"Congo-expert Kris Berwouts is woensdag op de luchthaven van Goma voor korte tijd meegenomen voor verhoor",Main
580,"Dat verhoor heeft uiteindelijk nooit plaatsgevonden",Main
581,"Berwouts heeft nadien zonder problemen Congo kunnen verlaten",Background
583,"twee dagen vastgehouden",Background
584,"VS trekken 60 procent ambassadepersoneel terug uit Cuba",Main
585,"' specifieke aanvallen ' jegens Amerikaanse diplomaten",Main
586,"heeft het land besloten om 60 procent van het ambassadepersoneel uit de Cubaanse hoofdstad Havana terug te trekken",Main
587,"Het waarschuwt toeristen ook dat sommige aanvallen in Cubaanse hotels plaatsvonden",Background
588,"sommige aanvallen in Cubaanse hotels plaatsvonden",Background
590,"Wat als de Catalanen ' ja ' stemmen",Main
591,"wat als ze ' nee ' stemmen",Main
592,"het referendum dat Spanje zondag domineert",Main
593,"N-VA Antwerpen : ' Contacten met burger vertellen iets anders dan peiling '",None
594,"Antwerps N-VA-voorzitter Fons Duchateau stelt vrijdagavond dat de peiling van Gazet van Antwerpen over de gemeenteraadsverkiezingen ' zoals elke peiling met een korrel zout te nemen valt ' .",Main
595,"SP.A-voorzitter Tom Meeuws reageert dan weer tevreden .",Background
597,"Onlinewinkels die buiten de Europese Unie gevestigd zijn - en met name in China - ontwijken in Europa btw op producten door ze via ons land in te voeren",Main
598,"producten door ze via ons land in te voeren",Main
599,"Dat staat in een nota van de federale overheidsdienst Financiën aan minister Johan Van Overtveldt ( N-VA ) , waarover Le Soir zaterdag bericht",Background
600,"Duizenden betogers in Barcelona willen Catalaanse leider naar de cel",Main
601,"Catalaanse leider naar de cel",Background
602,"De voorbije dagen bleven ze afwezig uit het straatbeeld en lieten ze de aandacht aan de Catalaanse independentistas",None
604,"Om hun liefde voor Spanje en de koning te betuigen",None
605,"En om zich luidkeels te verzetten tegen een mogelijke onafhankelijkheid van Catalonië",None
606,"Minister Weyts pleit voor asieldierendatabank",Main
607,"Vlaams minister van Dierenwelzijn Ben Weyts ( N-VA ) wil alle gegevens van 142 erkende Vlaamse dierenasielen bundelen op één digitaal platform",Main
608,"Dat kondigde de minister zondag aan",Main
609,"een bezoekje aan dierenasiel de Ganzeweide in Koksijde",Background
611,"In Manchester start zondag een partijcongres van de Britse conservatieven , de Tories",Main
612,"de door haar vervroegde verkiezingen begin juni",Background
613,"Zondag worden ook tienduizenden manifestanten verwacht in de noordwestelijke stad",Background
614,"slordige moord",Background
615,"masterplan om de wereld af te dreigen",Main
616,"Vandaag start proces over ' knullige ' vergif tiging halfbroer van Kim Jong-un",Main
618,"In Maleisië start vandaag het ­proces tegen Siti Aisyah en Doan Thi Huong",Main
619,"De jonge vrouwen riskeren de doodstraf voor de moord op Kim Jong-nam",Background
620,"de moord op Kim Jong-nam",Background
621,"Nam kreeg op 13 februari van dit jaar op de lucht­haven van Kuala Lumpur een toxische substantie in het gezicht gesmeerd .",Background
622,"een meesterplan van het Noord-Koreaanse ­regime om de wereld schrik aan te jagen",Main
